search_role,title,company,location,category,description,created,url,search_text,mentions_Python,mentions_SQL,mentions_Power_BI,mentions_Excel,mentions_Tableau,mentions_Pandas,mentions_Machine_Learning,mentions_Statistics,role_searched,city_searched
business_analyst_Delhi,Technical Executive Assistant,The Chopras,"Delhi, India",IT Jobs,"Role Overview The Technical Assistant to the Chairman will work closely with the Chairman and technical teams to support technology project coordination, documentation, follow-up, status reporting, meeting intelligence, task tracking and AI-assisted productivity. This is not a pure secretarial role and not a developer role. It is a hybrid role combining: ● Technical understanding ● Project coordination ● Executive assistance ● Structured documentation ● Follow-up discipline ● AI tool usage ● Ma…",2026-07-23T18:56:59Z,https://www.adzuna.in/land/ad/5812352805?se=pGmnt6uU8RGlDuOngCclFw&utm_medium=api&utm_source=bf82a680&v=4A37AD7DACBC53EF2CFFBB1218BF3CD5C05E955A,"technical executive assistant it jobs role overview the technical assistant to the chairman will work closely with the chairman and technical teams to support technology project coordination, documentation, follow-up, status reporting, meeting intelligence, task tracking and ai-assisted productivity. this is not a pure secretarial role and not a developer role. it is a hybrid role combining: ● technical understanding ● project coordination ● executive assistance ● structured documentation ● follow-up discipline ● ai tool usage ● ma…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst,Acura Solution,"Delhi, India",IT Jobs,"Job Description: Business Analyst Proven experience in government consulting, large-scale IT project documentation, and business process analysis Proficiency in tools like MS Visio, Draw.io, JIRA, Confluence, Excel, PowerPoint Knowledge of SDLC, Agile, and Waterfall methodologies Familiarity with India Stack components and digital public infrastructure is an advantage Understanding of data privacy, security policies, and accessibility guidelines 5 years of experience as a Business Analyst, pref…",2026-05-14T02:25:13Z,https://www.adzuna.in/details/5728412938?utm_medium=api&utm_source=bf82a680,"business analyst it jobs job description: business analyst proven experience in government consulting, large-scale it project documentation, and business process analysis proficiency in tools like ms visio, draw.io, jira, confluence, excel, powerpoint knowledge of sdlc, agile, and waterfall methodologies familiarity with india stack components and digital public infrastructure is an advantage understanding of data privacy, security policies, and accessibility guidelines 5 years of experience as a business analyst, pref…",False,False,False,True,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst,Unnati,"Delhi, India",Consultancy Jobs,"Do you wish to be a part of a disruptive team, passionate towards democratizing education for students across India? Then read more. Our client is an expert in education financing and counselling related to higher studies abroad. They help students to understand about scholarships in various colleges abroad, whether they are eligible and how to apply for such esteemed institutions. Their dedicated page enlists every scholarship available across the globe, apart from other facilities required by…",2022-03-01T04:54:07Z,https://www.adzuna.in/details/2933962322?utm_medium=api&utm_source=bf82a680,"business analyst consultancy jobs do you wish to be a part of a disruptive team, passionate towards democratizing education for students across india? then read more. our client is an expert in education financing and counselling related to higher studies abroad. they help students to understand about scholarships in various colleges abroad, whether they are eligible and how to apply for such esteemed institutions. their dedicated page enlists every scholarship available across the globe, apart from other facilities required by…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst,Not disclosed,"Delhi, India",IT Jobs,"Job description Role Title : Technical Business Analyst Experience : 3 to 6 Years Role purpose Responsible for managing a program of work to drive changes to the Online Shop in the delivery of small, medium & large scale project assignments with in time and budget constraints. These projects are typically confined to a Business Unit or Segmen Key Responsibilities, Accountability Metrics, Decision Rights Manage the delivery of project objectives within prescribed time and budget, escalating unan…",2024-05-10T07:39:08Z,https://www.adzuna.in/details/4686707327?utm_medium=api&utm_source=bf82a680,"business analyst it jobs job description role title : technical business analyst experience : 3 to 6 years role purpose responsible for managing a program of work to drive changes to the online shop in the delivery of small, medium & large scale project assignments with in time and budget constraints. these projects are typically confined to a business unit or segmen key responsibilities, accountability metrics, decision rights manage the delivery of project objectives within prescribed time and budget, escalating unan…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst,Happiest Resume,"Delhi, India",Accounting & Finance Jobs,"We are seeking a skilled Business Analyst to build and preserve trusting relationships with our clients. The ideal candidate will be an excellent communicator, able to work with companies to understand their needs and cater the product accordingly. As a strategic thinker with an analytical mind, you will have strong problem-solving skills and thorough financial, equity, and banking knowledge to provide sound and reliable advice to clients. You will be responsible for understanding and interest …",2026-08-05T14:47:55Z,https://www.adzuna.in/details/5828880506?utm_medium=api&utm_source=bf82a680,"business analyst accounting & finance jobs we are seeking a skilled business analyst to build and preserve trusting relationships with our clients. the ideal candidate will be an excellent communicator, able to work with companies to understand their needs and cater the product accordingly. as a strategic thinker with an analytical mind, you will have strong problem-solving skills and thorough financial, equity, and banking knowledge to provide sound and reliable advice to clients. you will be responsible for understanding and interest …",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst,Infibeam Avenues Limited,"Delhi, India",IT Jobs,"Must have atotal experience of minimum 5 years of which 2 years should be into E-commerce. Critically evaluate information gathered from multiple sources, reconcile conflicts, decompose high-level information into details, abstract up from low-level information to a general understanding, and distinguish user requests from the underlying true needs. Develop requirements specifications such as Business Requirements Document, use cases, wire-frames UI side, process flows according to standard tem…",2024-08-14T11:10:08Z,https://www.adzuna.in/details/4824921501?utm_medium=api&utm_source=bf82a680,"business analyst it jobs must have atotal experience of minimum 5 years of which 2 years should be into e-commerce. critically evaluate information gathered from multiple sources, reconcile conflicts, decompose high-level information into details, abstract up from low-level information to a general understanding, and distinguish user requests from the underlying true needs. develop requirements specifications such as business requirements document, use cases, wire-frames ui side, process flows according to standard tem…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst,MAW Media Pvt Ltd,"Delhi, India",Consultancy Jobs,"ConversionX is group company of Maw Media specializing in Digital Performance Marketing services and helps leading clients specifically in their e-commerce marketing activities. ConversionX has founders who are serial entrepreneurs and have rich experience of 10 years in the digital and e-commerce domain. ConversionX works with exclusive clients including Kraftly, ABOF, Fab Hotels, Bookmyshow, Oneplus, Musafir India, Rummycircle, Oneplus India, TheManCompany and more. Our services suite include…",2019-06-05T21:12:21Z,https://www.adzuna.in/details/1171508841?utm_medium=api&utm_source=bf82a680,"business analyst consultancy jobs conversionx is group company of maw media specializing in digital performance marketing services and helps leading clients specifically in their e-commerce marketing activities. conversionx has founders who are serial entrepreneurs and have rich experience of 10 years in the digital and e-commerce domain. conversionx works with exclusive clients including kraftly, abof, fab hotels, bookmyshow, oneplus, musafir india, rummycircle, oneplus india, themancompany and more. our services suite include…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst,Seventh Triangle,"Delhi, India",IT Jobs,"Job description Defining business requirements and reporting them back to stakeholders Understanding tasks and creating BRDs(Business Requirement Documentation) Creating Functional Specification Documents Understanding requirements as communicated by business stakeholders Understanding stakeholder briefs clearly and propose suitable solutions in consultation with the team Build the required project documentation, workflows and FSDs(Functional Specification Document), SRS(Software Requirements S…",2022-12-15T06:13:35Z,https://www.adzuna.in/details/3775845739?utm_medium=api&utm_source=bf82a680,"business analyst it jobs job description defining business requirements and reporting them back to stakeholders understanding tasks and creating brds(business requirement documentation) creating functional specification documents understanding requirements as communicated by business stakeholders understanding stakeholder briefs clearly and propose suitable solutions in consultation with the team build the required project documentation, workflows and fsds(functional specification document), srs(software requirements s…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Key Account Manager - Solution Sales,QodeNext,"New Delhi, Delhi",IT Jobs,"About us: We provide a single point of contact for all your traceability needs from technical consulting to implementation to support. We harness the power of Barcode, RFID, Vision, Cognitive Computing, IoT, Predictive Analysis and emerging technologies to enable our clients integrate their supply chains and facilitate end-to-end visibility and connectivity. We are currently seeking Sr. Pre-sales Consultant, who will support the Government Business team in evaluating, and responding to governme…",2026-07-17T15:57:46Z,https://www.adzuna.in/land/ad/5804796305?se=pGmnt6uU8RGlDuOngCclFw&utm_medium=api&utm_source=bf82a680&v=92C2FC901AAC181925B1C8CD63B1276B577EAEE6,"key account manager - solution sales it jobs about us: we provide a single point of contact for all your traceability needs from technical consulting to implementation to support. we harness the power of barcode, rfid, vision, cognitive computing, iot, predictive analysis and emerging technologies to enable our clients integrate their supply chains and facilitate end-to-end visibility and connectivity. we are currently seeking sr. pre-sales consultant, who will support the government business team in evaluating, and responding to governme…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Technical Business Analyst,ALIQAN Technologies,"Delhi, India",IT Jobs,"Hiring : TECHNICAL BUSINESS ANALYST (Reinsurance PAS Singapore/APAC) Employment Type : Contract Location : Remote Experience : 5-10 Years Role Purpose : The Technical BA leads the structured definition of all reinsurance requirements, supports vendor selection, and translates business processes into functional and technical specifications for the Reinsurance PAS. They act as the key link between business SMEs, vendors, architects, and engineering/migration teams. Key Responsibilities : A. Requi…",2026-08-01T06:26:42Z,https://www.adzuna.in/details/5823107237?utm_medium=api&utm_source=bf82a680,"technical business analyst it jobs hiring : technical business analyst (reinsurance pas singapore/apac) employment type : contract location : remote experience : 5-10 years role purpose : the technical ba leads the structured definition of all reinsurance requirements, supports vendor selection, and translates business processes into functional and technical specifications for the reinsurance pas. they act as the key link between business smes, vendors, architects, and engineering/migration teams. key responsibilities : a. requi…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst - BPO,Titanium Consulting,"Delhi, India",IT Jobs,"Responsibilities: Interpret and analyze large datasets to extract actionable insights for business decisions. Conduct audits of data to ensure accuracy, consistency, and compliance with standards. Update and maintain IB (Information Banking) data using relevant tools and databases. Develop and maintain advanced Excel models, including formulas, pivot tables, and macros. Collaborate with operations and management teams to resolve data discrepancies. Prepare reports, dashboards, and visualization…",2026-07-10T07:20:31Z,https://www.adzuna.in/details/5794941129?utm_medium=api&utm_source=bf82a680,"business analyst - bpo it jobs responsibilities: interpret and analyze large datasets to extract actionable insights for business decisions. conduct audits of data to ensure accuracy, consistency, and compliance with standards. update and maintain ib (information banking) data using relevant tools and databases. develop and maintain advanced excel models, including formulas, pivot tables, and macros. collaborate with operations and management teams to resolve data discrepancies. prepare reports, dashboards, and visualization…",False,False,False,True,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Senior Salesforce Business Analyst,ERM,"Delhi, India",IT Jobs,"Role Purpose ERM is the world’s largest specialist sustainability consultancy, with over 50 years of experience helping organisations navigate complex environmental, social, and governance challenges. We bring together a global community of experts to deliver meaningful impact for our clients and the planet. The Global Delivery Centre (GDC) in Gurugram is ERM’s global operating backbone. It delivers business enablement services in Finance, HR, IT, and Commercial Operations to ensure ERM’s globa…",2026-07-23T03:28:42Z,https://www.adzuna.in/details/5811390723?utm_medium=api&utm_source=bf82a680,"senior salesforce business analyst it jobs role purpose erm is the world’s largest specialist sustainability consultancy, with over 50 years of experience helping organisations navigate complex environmental, social, and governance challenges. we bring together a global community of experts to deliver meaningful impact for our clients and the planet. the global delivery centre (gdc) in gurugram is erm’s global operating backbone. it delivers business enablement services in finance, hr, it, and commercial operations to ensure erm’s globa…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst|Delhi-NCR,DC Consultants,"Delhi, India",Consultancy Jobs,"Job Description: We are seeking a talented and analytical Business Analyst to support our strategic decision-making. This role will be responsible for analysing key business data, developing insights, and creating strategic recommendations to drive growth and operational improvements. The ideal candidate brings 3-4 years of experience, ideally from a consulting background, with demonstrated expertise in financial modelling, Excel, and presentation creation. Key Responsibilities: At least three …",2026-05-13T02:03:27Z,https://www.adzuna.in/details/5727128227?utm_medium=api&utm_source=bf82a680,"business analyst|delhi-ncr consultancy jobs job description: we are seeking a talented and analytical business analyst to support our strategic decision-making. this role will be responsible for analysing key business data, developing insights, and creating strategic recommendations to drive growth and operational improvements. the ideal candidate brings 3-4 years of experience, ideally from a consulting background, with demonstrated expertise in financial modelling, excel, and presentation creation. key responsibilities: at least three …",False,False,False,True,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst - Solutions Engineering,Vyn,"New Delhi, Delhi",IT Jobs,"At Vyn, we're reimagining how work gets done in the deskless world. Our platform enriches expertly-curated short videos — captured before, during, and after work — with AI-powered automated workflows. We own the world's largest dataset of this kind, enabling field users and customers to make smarter, more efficient decisions about their assets and operations. Our purpose is to deliver transformative commercial and environmental outcomes, helping global clients across utilities, telecoms, retail…",2026-07-16T03:12:33Z,https://www.adzuna.in/details/5801687356?utm_medium=api&utm_source=bf82a680,"business analyst - solutions engineering it jobs at vyn, we're reimagining how work gets done in the deskless world. our platform enriches expertly-curated short videos — captured before, during, and after work — with ai-powered automated workflows. we own the world's largest dataset of this kind, enabling field users and customers to make smarter, more efficient decisions about their assets and operations. our purpose is to deliver transformative commercial and environmental outcomes, helping global clients across utilities, telecoms, retail…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Senior GIS Develope,CXC,"Delhi, India",IT Jobs,"We are seeking a Senior GIS Developer to design, develop, and maintain enterprise geospatial applications and solutions that support business operations and decision-making. You will work closely with GIS analysts, business stakeholders, and technology teams to deliver scalable mapping, spatial analytics, and location-based services across web, mobile, and enterprise platforms. Key Responsibilities Design, develop, and mainta in GIS applications, web maps, and geospatial soluti ons using indust…",2026-07-19T02:14:49Z,https://www.adzuna.in/land/ad/5806353374?se=pGmnt6uU8RGlDuOngCclFw&utm_medium=api&utm_source=bf82a680&v=4390325C31F816E004365F9FE138EC57C6A74CB1,"senior gis develope it jobs we are seeking a senior gis developer to design, develop, and maintain enterprise geospatial applications and solutions that support business operations and decision-making. you will work closely with gis analysts, business stakeholders, and technology teams to deliver scalable mapping, spatial analytics, and location-based services across web, mobile, and enterprise platforms. key responsibilities design, develop, and mainta in gis applications, web maps, and geospatial soluti ons using indust…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,ServiceNow - Associate Business Analyst Junior,"NTT America, Inc.","Delhi, India",IT Jobs,"Req ID: 380238 NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a ServiceNow - Associate Business Analyst Junior to join our team in Delhi, Delhi (IN-DL), India (IN). ServiceNow Business Process Consultant / Business Analyst Jr Location: Remote (with occasional travel as needed) Role Overview: NTT DATA is seeking a highly …",2026-07-31T10:55:21Z,https://www.adzuna.in/details/5822059715?utm_medium=api&utm_source=bf82a680,"servicenow - associate business analyst junior it jobs req id: 380238 ntt data strives to hire exceptional, innovative and passionate individuals who want to grow with us. if you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. we are currently seeking a servicenow - associate business analyst junior to join our team in delhi, delhi (in-dl), india (in). servicenow business process consultant / business analyst jr location: remote (with occasional travel as needed) role overview: ntt data is seeking a highly …",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst | Blockchain Experience required,Teblox Labs,"Delhi, India",IT Jobs,"Responsibilities: Collaborate with stakeholders to understand business objectives, processes, and requirements. Conduct thorough analysis of business processes, workflows, and systems to identify areas for improvement. Gather, document, and prioritize business requirements using techniques such as interviews, workshops, and surveys. Analyze data to identify trends, patterns, and insights that can inform decision-making and drive business outcomes. Develop and maintain documentation, including b…",2024-04-06T18:05:34Z,https://www.adzuna.in/details/4638749499?utm_medium=api&utm_source=bf82a680,"business analyst | blockchain experience required it jobs responsibilities: collaborate with stakeholders to understand business objectives, processes, and requirements. conduct thorough analysis of business processes, workflows, and systems to identify areas for improvement. gather, document, and prioritize business requirements using techniques such as interviews, workshops, and surveys. analyze data to identify trends, patterns, and insights that can inform decision-making and drive business outcomes. develop and maintain documentation, including b…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Senior Business Analyst (India – Remote),WIN Home Inspection,"Delhi, India",IT Jobs,"About the Role We are looking for a strategic and entrepreneurial person to help drive WIN’s next phase of aggressive growth in the U.S. residential services market and support the company’s emerging strategic initiatives in India. This role is ideal for a top-tier or competitive MBA graduate who combines analytical rigor with creativity and is excited by the opportunity to shape cross-market growth, strengthen partnerships, and help scale technology-led innovation. You will work directly with …",2025-11-18T22:17:39Z,https://www.adzuna.in/details/5501834296?utm_medium=api&utm_source=bf82a680,"senior business analyst (india – remote) it jobs about the role we are looking for a strategic and entrepreneurial person to help drive win’s next phase of aggressive growth in the u.s. residential services market and support the company’s emerging strategic initiatives in india. this role is ideal for a top-tier or competitive mba graduate who combines analytical rigor with creativity and is excited by the opportunity to shape cross-market growth, strengthen partnerships, and help scale technology-led innovation. you will work directly with …",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Hiring for Leading companies - Sr. Business Analyst,Acura Solution,"Delhi, India",IT Jobs,Job Description: Qualification Criteria B.E./ B. Tech/ M. Tech/ MCA or other equivalent degree in . BA MBA will also be fine 10 Years professional experience in large IT Government Projects. Govt. project exp is mandatory. (If candidate is good 8.5 to 9yrs we can consider) Strong Presentation and communication skills Notice period – Immediate / 30 Days Job Description Collaborate with stakeholders to understand their needs and gather detailed business requirements. Analyze data to identify tren…,2026-05-13T02:11:41Z,https://www.adzuna.in/details/5727220321?utm_medium=api&utm_source=bf82a680,hiring for leading companies - sr. business analyst it jobs job description: qualification criteria b.e./ b. tech/ m. tech/ mca or other equivalent degree in . ba mba will also be fine 10 years professional experience in large it government projects. govt. project exp is mandatory. (if candidate is good 8.5 to 9yrs we can consider) strong presentation and communication skills notice period – immediate / 30 days job description collaborate with stakeholders to understand their needs and gather detailed business requirements. analyze data to identify tren…,False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Business Analyst - Information Technology - Noida - Sector 51 - MM,Tata Capital,"Delhi, India",IT Jobs,"Description The role is to frontend all the business requirements discussion with all the stakeholders - Vendors, Business users and internal IT team members and drive to achieve the business objective within defined timelines and cost. Work closely with the different Business Segment Managers to understand requirements and bring in new ideas to lay out the future development of the product Should possess sound knowledge of all entire Lending Life cycle for Corporate Funding - Sales Processes, …",2024-07-31T03:21:38Z,https://www.adzuna.in/details/4801658753?utm_medium=api&utm_source=bf82a680,"business analyst - information technology - noida - sector 51 - mm it jobs description the role is to frontend all the business requirements discussion with all the stakeholders - vendors, business users and internal it team members and drive to achieve the business objective within defined timelines and cost. work closely with the different business segment managers to understand requirements and bring in new ideas to lay out the future development of the product should possess sound knowledge of all entire lending life cycle for corporate funding - sales processes, …",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Analyst - Business Processes,Wadhwani Foundation,"Delhi, India",IT Jobs,"We are seeking a highly motivated Analyst - Business Processes to join the Wadhwani Skilling Network's Content team. In this pivotal role, you will focus on business process management for the instructional content and services design and development function. You will be responsible for overseeing the legal and financial obligations of the content team, alongside crucial project, vendor, and stakeholder coordination. This position demands strong analytical abilities and exceptional collaborati…",2026-06-13T08:52:25Z,https://www.adzuna.in/details/5761955232?utm_medium=api&utm_source=bf82a680,"analyst - business processes it jobs we are seeking a highly motivated analyst - business processes to join the wadhwani skilling network's content team. in this pivotal role, you will focus on business process management for the instructional content and services design and development function. you will be responsible for overseeing the legal and financial obligations of the content team, alongside crucial project, vendor, and stakeholder coordination. this position demands strong analytical abilities and exceptional collaborati…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Tally Developer (WFH & WFO),MIS Work India Pvt Ltd,"Delhi, India",IT Jobs,"Job Description: As a Tally Developer, your main responsibility will be to develop custom solutions in Tally using TDL as per the customer requirements. You will work closely with clients, business analysts, Senior developers, and other stakeholders to understand their requirements and translate them into effective Tally-based solutions. Responsibilities: Collaborate business analysts and senior developer/project manager to gather and analyses client requirements. Design, develop, and customize…",2025-04-30T06:41:06Z,https://www.adzuna.in/details/5169680389?utm_medium=api&utm_source=bf82a680,"tally developer (wfh & wfo) it jobs job description: as a tally developer, your main responsibility will be to develop custom solutions in tally using tdl as per the customer requirements. you will work closely with clients, business analysts, senior developers, and other stakeholders to understand their requirements and translate them into effective tally-based solutions. responsibilities: collaborate business analysts and senior developer/project manager to gather and analyses client requirements. design, develop, and customize…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Chief of staff and Brand Insights,Qrata,"Delhi, India",IT Jobs,"You will work directly with the two co-founders in helping the company to achieve its strategic and operational goals, by delivering key internal and external projects that are critical to the success of the company You will own the creation of all external facing material produced by the CEO Office for senior engagements with the promoters, board and all employees You will have a deep understanding of the company business model, the underlying profitability and levers of different business ver…",2024-01-07T15:08:22Z,https://www.adzuna.in/details/4514377019?utm_medium=api&utm_source=bf82a680,"chief of staff and brand insights it jobs you will work directly with the two co-founders in helping the company to achieve its strategic and operational goals, by delivering key internal and external projects that are critical to the success of the company you will own the creation of all external facing material produced by the ceo office for senior engagements with the promoters, board and all employees you will have a deep understanding of the company business model, the underlying profitability and levers of different business ver…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Urgent Hiring_QA Engineer_Gurgaon(Immediate joiner only),Wissen Technology,"Delhi, India",IT Jobs,"Experience:5-8 Years Location: Gurugram Employment Type: Full-Time Notice Period: Immediate to 15 Days Domain: Banking/Finance Key Responsibilities: • Design, develop and maintain robust test automation frameworks for financial applications • Create detailed test plans, test cases, and test scripts based on business requirements and user stories • Execute functional, regression, integration, and API testing with a focus on financial data integrity • Validate complex financial calculations, tran…",2026-02-10T10:55:55Z,https://www.adzuna.in/details/5622234050?utm_medium=api&utm_source=bf82a680,"urgent hiring_qa engineer_gurgaon(immediate joiner only) it jobs experience:5-8 years location: gurugram employment type: full-time notice period: immediate to 15 days domain: banking/finance key responsibilities: • design, develop and maintain robust test automation frameworks for financial applications • create detailed test plans, test cases, and test scripts based on business requirements and user stories • execute functional, regression, integration, and api testing with a focus on financial data integrity • validate complex financial calculations, tran…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Senior Technical Writer,aqary investement and development,"Sansad Marg, New Delhi",IT Jobs,"We are looking for a highly skilled Senior Technical Writer to join our technology team. The ideal candidate will be responsible for creating, maintaining, and managing comprehensive technical documentation across our Software Ecosystem, which consists of multiple independent services and applications. The successful candidate will work closely with Product Managers, Software Engineers, QA Engineers, DevOps, and Business Analysts to transform complex technical concepts into clear, accurate, and…",2026-08-06T10:54:41Z,https://www.adzuna.in/details/5830087568?utm_medium=api&utm_source=bf82a680,"senior technical writer it jobs we are looking for a highly skilled senior technical writer to join our technology team. the ideal candidate will be responsible for creating, maintaining, and managing comprehensive technical documentation across our software ecosystem, which consists of multiple independent services and applications. the successful candidate will work closely with product managers, software engineers, qa engineers, devops, and business analysts to transform complex technical concepts into clear, accurate, and…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Senior Front End Developer,WWWNEXTLEAPADVISORYCOM,"Delhi, India",IT Jobs,"Key Responsibilities: Participate in full project life cycle (including requirement analysis, system design, development, and support if required). Partner with Project Managers, Business Analysts, and other developers to plan project work by providing estimates, risk analysis, technical options. Support and work collaboratively with teams across areas of design, development, quality assurance, and operations. Help define the vision for a product, identify dead ends and routes with untapped pot…",2021-05-24T12:37:04Z,https://www.adzuna.in/details/2206431703?utm_medium=api&utm_source=bf82a680,"senior front end developer it jobs key responsibilities: participate in full project life cycle (including requirement analysis, system design, development, and support if required). partner with project managers, business analysts, and other developers to plan project work by providing estimates, risk analysis, technical options. support and work collaboratively with teams across areas of design, development, quality assurance, and operations. help define the vision for a product, identify dead ends and routes with untapped pot…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Java Developer,Optume IT Solutions,"Delhi, India",IT Jobs,"We are currently looking for an outstanding Full Stack Developer for our technology products as well as for our public-facing websites. This position requires a mix of design, development and collaborative skills. Our existing stack consists of AngularJS, Java, spring boot, Hibernate, Rest Webservice, MySql, AWS, HTML and CSS. Responsibilities Propose, develop and support customer facing web applications using a range of technologies. Develop and clearly document technical architectures and sta…",2019-05-17T21:02:47Z,https://www.adzuna.in/details/1155089724?utm_medium=api&utm_source=bf82a680,"java developer it jobs we are currently looking for an outstanding full stack developer for our technology products as well as for our public-facing websites. this position requires a mix of design, development and collaborative skills. our existing stack consists of angularjs, java, spring boot, hibernate, rest webservice, mysql, aws, html and css. responsibilities propose, develop and support customer facing web applications using a range of technologies. develop and clearly document technical architectures and sta…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,IAM Implementation - Saviynt IGA,KPMG,"Delhi, India",IT Jobs,"Bachelors degree in Computer Science, Information Technology, or a related field. Relevant certifications are a plus. Saviynt Experience: 3 to 8 Years Proven experience as a Saviynt Developer or similar role, with a strong understanding of identity governance and administration concepts. In-depth knowledge of the Saviynt platform and its features, including configuration, customization, and integration. Proficiency in programming languages such as Java, C#, or Python. Experience with web servic…",2026-08-01T07:27:30Z,https://www.adzuna.in/details/5823152908?utm_medium=api&utm_source=bf82a680,"iam implementation - saviynt iga it jobs bachelors degree in computer science, information technology, or a related field. relevant certifications are a plus. saviynt experience: 3 to 8 years proven experience as a saviynt developer or similar role, with a strong understanding of identity governance and administration concepts. in-depth knowledge of the saviynt platform and its features, including configuration, customization, and integration. proficiency in programming languages such as java, c#, or python. experience with web servic…",True,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,R& M Expert,Executive81 HR Solutions Private Limited,"Delhi, India",Consultancy Jobs,"The R&M Consultancy Manager will oversee the successful execution of all Repair & Maintenance (R&M) consultancy projects, as well as other consultancy projects (ESP, BOP, CHP) in Thermal Power Plants. The role requires strong technical expertise, business acumen, and the ability to manage client relationships, regulatory interactions, and the overall profitability of the division. Key Responsibilities: Lead and manage R&M consultancy and other related projects for Thermal Power Plants, ensuring…",2026-07-23T07:21:12Z,https://www.adzuna.in/details/5811726693?utm_medium=api&utm_source=bf82a680,"r& m expert consultancy jobs the r&m consultancy manager will oversee the successful execution of all repair & maintenance (r&m) consultancy projects, as well as other consultancy projects (esp, bop, chp) in thermal power plants. the role requires strong technical expertise, business acumen, and the ability to manage client relationships, regulatory interactions, and the overall profitability of the division. key responsibilities: lead and manage r&m consultancy and other related projects for thermal power plants, ensuring…",False,False,False,False,False,False,False,False,business_analyst,Delhi
business_analyst_Delhi,Machine learning,Sagacito,"Delhi, India",IT Jobs,"Location: Gurgaon Role: • The person will be part of data science team. This person will be working on a close basis with the business analysts and the technology team to deliver the Data Science portion of the project and product. • Data Science contribution to a project can range between 30% to 80%. • Day to Day activities will include data exploration to solve a specific problem, researching of methods to be applied as solution, setting up ML process to be applied in context of a specific en…",2019-05-24T21:25:56Z,https://www.adzuna.in/details/1161627821?utm_medium=api&utm_source=bf82a680,"machine learning it jobs location: gurgaon role: • the person will be part of data science team. this person will be working on a close basis with the business analysts and the technology team to deliver the data science portion of the project and product. • data science contribution to a project can range between 30% to 80%. • day to day activities will include data exploration to solve a specific problem, researching of methods to be applied as solution, setting up ml process to be applied in context of a specific en…",False,False,False,False,False,False,True,False,business_analyst,Delhi
business_analyst_Delhi,Technical Lead,Merito,"Delhi, India",IT Jobs,Tech Lead – Software Development Tech Lead will be responsible for development and project delivery. She will also provide technical and team leadership through coaching and mentorship. Job Responsibilities: Guide team development efforts towards successful project delivery Provide technical leadership to teammates through coaching and mentorship Maintain high standards of software quality within the team by establishing and coaching team member in best practices in development Collaborate with…,2022-10-02T07:01:41Z,https://www.adzuna.in/details/3546813597?utm_medium=api&utm_source=bf82a680,technical lead it jobs tech lead – software development tech lead will be responsible for development and project delivery. she will also provide technical and team leadership through coaching and mentorship. job responsibilities: guide team development efforts towards successful project delivery provide technical leadership to teammates through coaching and mentorship maintain high standards of software quality within the team by establishing and coaching team member in best practices in development collaborate with…,False,False,False,False,False,False,False,False,business_analyst,Delhi
